id,pokemon,rarity,grade,shiny,preis
805,Muramura,Epic,Trainiert,1,115.00
805,Muramura,Epic,Kampfbereit,1,135.00
805,Muramura,Epic,Elite,1,182.00
805,Muramura,Epic,Perfekt,1,230.00
806,Kopplosio,Ultra Rare,Wild,0,162.00
806,Kopplosio,Ultra Rare,Trainiert,0,196.00
806,Kopplosio,Ultra Rare,Kampfbereit,0,231.00
806,Kopplosio,Ultra Rare,Elite,0,312.00
806,Kopplosio,Ultra Rare,Perfekt,0,393.00
806,Kopplosio,Ultra Rare,Wild,1,404.00
806,Kopplosio,Ultra Rare,Trainiert,1,491.00
806,Kopplosio,Ultra Rare,Kampfbereit,1,578.00
806,Kopplosio,Ultra Rare,Elite,1,780.00
806,Kopplosio,Ultra Rare,Perfekt,1,982.00
807,Zeraora,Mythic,Wild,0,2498.00
807,Zeraora,Mythic,Trainiert,0,3034.00
807,Zeraora,Mythic,Kampfbereit,0,3569.00
807,Zeraora,Mythic,Elite,0,4818.00
807,Zeraora,Mythic,Perfekt,0,6067.00
807,Zeraora,Mythic,Wild,1,6246.00
807,Zeraora,Mythic,Trainiert,1,7584.00
807,Zeraora,Mythic,Kampfbereit,1,8923.00
807,Zeraora,Mythic,Elite,1,12045.00
807,Zeraora,Mythic,Perfekt,1,15168.00
808,Meltan,Mythic,Wild,0,2610.00
808,Meltan,Mythic,Trainiert,0,3169.00
808,Meltan,Mythic,Kampfbereit,0,3728.00
808,Meltan,Mythic,Elite,0,5033.00
808,Meltan,Mythic,Perfekt,0,6338.00
808,Meltan,Mythic,Wild,1,6524.00
808,Meltan,Mythic,Trainiert,1,7922.00
808,Meltan,Mythic,Kampfbereit,1,9320.00
808,Meltan,Mythic,Elite,1,12582.00
808,Meltan,Mythic,Perfekt,1,15844.00
809,Melmetal,Mythic,Wild,0,2645.00
809,Melmetal,Mythic,Trainiert,0,3212.00
809,Melmetal,Mythic,Kampfbereit,0,3779.00
809,Melmetal,Mythic,Elite,0,5102.00
809,Melmetal,Mythic,Perfekt,0,6424.00
809,Melmetal,Mythic,Wild,1,6613.00
809,Melmetal,Mythic,Trainiert,1,8030.00
809,Melmetal,Mythic,Kampfbereit,1,9448.00
809,Melmetal,Mythic,Elite,1,12754.00
809,Melmetal,Mythic,Perfekt,1,16061.00
810,Chimpep,Uncommon,Wild,0,0.32
810,Chimpep,Uncommon,Trainiert,0,0.38
810,Chimpep,Uncommon,Kampfbereit,0,0.45
810,Chimpep,Uncommon,Elite,0,0.61
810,Chimpep,Uncommon,Perfekt,0,0.77
810,Chimpep,Uncommon,Wild,1,0.79
810,Chimpep,Uncommon,Trainiert,1,0.96
810,Chimpep,Uncommon,Kampfbereit,1,1.13
810,Chimpep,Uncommon,Elite,1,1.52
810,Chimpep,Uncommon,Perfekt,1,1.91
811,Chimstix,Uncommon,Wild,0,0.69
811,Chimstix,Uncommon,Trainiert,0,0.83
811,Chimstix,Uncommon,Kampfbereit,0,0.98
811,Chimstix,Uncommon,Elite,0,1.32
811,Chimstix,Uncommon,Perfekt,0,1.67
811,Chimstix,Uncommon,Wild,1,1.72
811,Chimstix,Uncommon,Trainiert,1,2.08
811,Chimstix,Uncommon,Kampfbereit,1,2.45
811,Chimstix,Uncommon,Elite,1,3.31
811,Chimstix,Uncommon,Perfekt,1,4.17
812,Gortrom,Rare,Wild,0,2.25
812,Gortrom,Rare,Trainiert,0,2.73
812,Gortrom,Rare,Kampfbereit,0,3.21
812,Gortrom,Rare,Elite,0,4.33
812,Gortrom,Rare,Perfekt,0,5.46
812,Gortrom,Rare,Wild,1,5.62
812,Gortrom,Rare,Trainiert,1,6.82
812,Gortrom,Rare,Kampfbereit,1,8.03
812,Gortrom,Rare,Elite,1,10.75
812,Gortrom,Rare,Perfekt,1,13.75
813,Hopplo,Uncommon,Wild,0,1.12
813,Hopplo,Uncommon,Trainiert,0,1.36
813,Hopplo,Uncommon,Kampfbereit,0,1.60
813,Hopplo,Uncommon,Elite,0,2.16
813,Hopplo,Uncommon,Perfekt,0,2.72
813,Hopplo,Uncommon,Wild,1,2.80
813,Hopplo,Uncommon,Trainiert,1,3.40
813,Hopplo,Uncommon,Kampfbereit,1,4.00
813,Hopplo,Uncommon,Elite,1,5.40
813,Hopplo,Uncommon,Perfekt,1,6.80
814,Kickerlo,Rare,Wild,0,2.28
814,Kickerlo,Rare,Trainiert,0,2.76
814,Kickerlo,Rare,Kampfbereit,0,3.25
814,Kickerlo,Rare,Elite,0,4.39
814,Kickerlo,Rare,Perfekt,0,5.53
814,Kickerlo,Rare,Wild,1,5.69
814,Kickerlo,Rare,Trainiert,1,6.91
814,Kickerlo,Rare,Kampfbereit,1,8.13
814,Kickerlo,Rare,Elite,1,11.00
814,Kickerlo,Rare,Perfekt,1,13.75
815,Liberlo,Rare,Wild,0,6.13
815,Liberlo,Rare,Trainiert,0,7.44
815,Liberlo,Rare,Kampfbereit,0,8.75
815,Liberlo,Rare,Elite,0,11.75
815,Liberlo,Rare,Perfekt,0,15.00
815,Liberlo,Rare,Wild,1,15.25
815,Liberlo,Rare,Trainiert,1,18.50
815,Liberlo,Rare,Kampfbereit,1,22.00
815,Liberlo,Rare,Elite,1,29.50
815,Liberlo,Rare,Perfekt,1,37.25
816,Memmeon,Uncommon,Wild,0,0.33
816,Memmeon,Uncommon,Trainiert,0,0.40
816,Memmeon,Uncommon,Kampfbereit,0,0.47
816,Memmeon,Uncommon,Elite,0,0.63
816,Memmeon,Uncommon,Perfekt,0,0.80
816,Memmeon,Uncommon,Wild,1,0.82
816,Memmeon,Uncommon,Trainiert,1,1.00
816,Memmeon,Uncommon,Kampfbereit,1,1.17
816,Memmeon,Uncommon,Elite,1,1.59
816,Memmeon,Uncommon,Perfekt,1,2.00
817,Phlegleon,Uncommon,Wild,0,0.64
817,Phlegleon,Uncommon,Trainiert,0,0.77
817,Phlegleon,Uncommon,Kampfbereit,0,0.91
817,Phlegleon,Uncommon,Elite,0,1.23
817,Phlegleon,Uncommon,Perfekt,0,1.55
817,Phlegleon,Uncommon,Wild,1,1.59
817,Phlegleon,Uncommon,Trainiert,1,1.93
817,Phlegleon,Uncommon,Kampfbereit,1,2.28
817,Phlegleon,Uncommon,Elite,1,3.07
817,Phlegleon,Uncommon,Perfekt,1,3.87
818,Intelleon,Rare,Wild,0,2.39
818,Intelleon,Rare,Trainiert,0,2.91
818,Intelleon,Rare,Kampfbereit,0,3.42
818,Intelleon,Rare,Elite,0,4.62
818,Intelleon,Rare,Perfekt,0,5.81
818,Intelleon,Rare,Wild,1,5.99
818,Intelleon,Rare,Trainiert,1,7.27
818,Intelleon,Rare,Kampfbereit,1,8.55
818,Intelleon,Rare,Elite,1,11.50
818,Intelleon,Rare,Perfekt,1,14.50
819,Raffel,Common,Wild,0,0.18
819,Raffel,Common,Trainiert,0,0.21
819,Raffel,Common,Kampfbereit,0,0.25
819,Raffel,Common,Elite,0,0.34
819,Raffel,Common,Perfekt,0,0.43
819,Raffel,Common,Wild,1,0.44
819,Raffel,Common,Trainiert,1,0.53
819,Raffel,Common,Kampfbereit,1,0.63
819,Raffel,Common,Elite,1,0.84
819,Raffel,Common,Perfekt,1,1.06
820,Schlaraffel,Uncommon,Wild,0,0.36
820,Schlaraffel,Uncommon,Trainiert,0,0.43
820,Schlaraffel,Uncommon,Kampfbereit,0,0.51
820,Schlaraffel,Uncommon,Elite,0,0.69
820,Schlaraffel,Uncommon,Perfekt,0,0.87
820,Schlaraffel,Uncommon,Wild,1,0.89
820,Schlaraffel,Uncommon,Trainiert,1,1.08
820,Schlaraffel,Uncommon,Kampfbereit,1,1.27
820,Schlaraffel,Uncommon,Elite,1,1.72
820,Schlaraffel,Uncommon,Perfekt,1,2.17
821,Meikro,Uncommon,Wild,0,0.32
821,Meikro,Uncommon,Trainiert,0,0.38
821,Meikro,Uncommon,Kampfbereit,0,0.45
821,Meikro,Uncommon,Elite,0,0.61
821,Meikro,Uncommon,Perfekt,0,0.77
821,Meikro,Uncommon,Wild,1,0.79
821,Meikro,Uncommon,Trainiert,1,0.96
821,Meikro,Uncommon,Kampfbereit,1,1.13
821,Meikro,Uncommon,Elite,1,1.52
821,Meikro,Uncommon,Perfekt,1,1.91
822,Kranoviz,Uncommon,Wild,0,0.73
822,Kranoviz,Uncommon,Trainiert,0,0.88
822,Kranoviz,Uncommon,Kampfbereit,0,1.04
822,Kranoviz,Uncommon,Elite,0,1.40
822,Kranoviz,Uncommon,Perfekt,0,1.77
822,Kranoviz,Uncommon,Wild,1,1.82
822,Kranoviz,Uncommon,Trainiert,1,2.21
822,Kranoviz,Uncommon,Kampfbereit,1,2.60
822,Kranoviz,Uncommon,Elite,1,3.51
822,Kranoviz,Uncommon,Perfekt,1,4.42
823,Krarmor,Rare,Wild,0,2.23
823,Krarmor,Rare,Trainiert,0,2.71
823,Krarmor,Rare,Kampfbereit,0,3.19
823,Krarmor,Rare,Elite,0,4.31
823,Krarmor,Rare,Perfekt,0,5.42
823,Krarmor,Rare,Wild,1,5.58
823,Krarmor,Rare,Trainiert,1,6.78
823,Krarmor,Rare,Kampfbereit,1,7.98
823,Krarmor,Rare,Elite,1,10.75
823,Krarmor,Rare,Perfekt,1,13.50
824,Sensect,Common,Wild,0,0.15
824,Sensect,Common,Trainiert,0,0.18
824,Sensect,Common,Kampfbereit,0,0.21
824,Sensect,Common,Elite,0,0.28
824,Sensect,Common,Perfekt,0,0.36
824,Sensect,Common,Wild,1,0.37
824,Sensect,Common,Trainiert,1,0.45
824,Sensect,Common,Kampfbereit,1,0.53
824,Sensect,Common,Elite,1,0.71
824,Sensect,Common,Perfekt,1,0.89
825,Keradar,Common,Wild,0,0.24
825,Keradar,Common,Trainiert,0,0.30
825,Keradar,Common,Kampfbereit,0,0.35
825,Keradar,Common,Elite,0,0.47
825,Keradar,Common,Perfekt,0,0.60
825,Keradar,Common,Wild,1,0.61
825,Keradar,Common,Trainiert,1,0.74
825,Keradar,Common,Kampfbereit,1,0.88
825,Keradar,Common,Elite,1,1.18
825,Keradar,Common,Perfekt,1,1.49
826,Maritellit,Uncommon,Wild,0,0.77
826,Maritellit,Uncommon,Trainiert,0,0.94
826,Maritellit,Uncommon,Kampfbereit,0,1.10
826,Maritellit,Uncommon,Elite,0,1.49
826,Maritellit,Uncommon,Perfekt,0,1.87
826,Maritellit,Uncommon,Wild,1,1.93
826,Maritellit,Uncommon,Trainiert,1,2.34
826,Maritellit,Uncommon,Kampfbereit,1,2.75
826,Maritellit,Uncommon,Elite,1,3.71
826,Maritellit,Uncommon,Perfekt,1,4.68
827,Kleptifux,Common,Wild,0,0.03
827,Kleptifux,Common,Trainiert,0,0.04
827,Kleptifux,Common,Kampfbereit,0,0.05
827,Kleptifux,Common,Elite,0,0.07
827,Kleptifux,Common,Perfekt,0,0.09
827,Kleptifux,Common,Wild,1,0.09
827,Kleptifux,Common,Trainiert,1,0.11
827,Kleptifux,Common,Kampfbereit,1,0.13
827,Kleptifux,Common,Elite,1,0.17
827,Kleptifux,Common,Perfekt,1,0.21
828,Gaunux,Common,Wild,0,0.20
828,Gaunux,Common,Trainiert,0,0.25
828,Gaunux,Common,Kampfbereit,0,0.29
828,Gaunux,Common,Elite,0,0.39
828,Gaunux,Common,Perfekt,0,0.49
828,Gaunux,Common,Wild,1,0.51
828,Gaunux,Common,Trainiert,1,0.62
828,Gaunux,Common,Kampfbereit,1,0.73
828,Gaunux,Common,Elite,1,0.98
828,Gaunux,Common,Perfekt,1,1.23
829,Cottini,Common,Wild,0,0.14
829,Cottini,Common,Trainiert,0,0.17
829,Cottini,Common,Kampfbereit,0,0.20
829,Cottini,Common,Elite,0,0.27
829,Cottini,Common,Perfekt,0,0.34
829,Cottini,Common,Wild,1,0.35
829,Cottini,Common,Trainiert,1,0.43
829,Cottini,Common,Kampfbereit,1,0.50
829,Cottini,Common,Elite,1,0.68
829,Cottini,Common,Perfekt,1,0.85
830,Cottomi,Uncommon,Wild,0,0.42
830,Cottomi,Uncommon,Trainiert,0,0.51
830,Cottomi,Uncommon,Kampfbereit,0,0.60
830,Cottomi,Uncommon,Elite,0,0.81
830,Cottomi,Uncommon,Perfekt,0,1.02
830,Cottomi,Uncommon,Wild,1,1.05
830,Cottomi,Uncommon,Trainiert,1,1.27
830,Cottomi,Uncommon,Kampfbereit,1,1.50
830,Cottomi,Uncommon,Elite,1,2.03
830,Cottomi,Uncommon,Perfekt,1,2.55
831,Wolly,Common,Wild,0,0.15
831,Wolly,Common,Trainiert,0,0.18
831,Wolly,Common,Kampfbereit,0,0.21
831,Wolly,Common,Elite,0,0.28
831,Wolly,Common,Perfekt,0,0.36
831,Wolly,Common,Wild,1,0.37
831,Wolly,Common,Trainiert,1,0.45
831,Wolly,Common,Kampfbereit,1,0.53
831,Wolly,Common,Elite,1,0.71
831,Wolly,Common,Perfekt,1,0.89
832,Zwollock,Uncommon,Wild,0,0.41
832,Zwollock,Uncommon,Trainiert,0,0.49
832,Zwollock,Uncommon,Kampfbereit,0,0.58
832,Zwollock,Uncommon,Elite,0,0.78
832,Zwollock,Uncommon,Perfekt,0,0.99
832,Zwollock,Uncommon,Wild,1,1.01
832,Zwollock,Uncommon,Trainiert,1,1.23
832,Zwollock,Uncommon,Kampfbereit,1,1.45
832,Zwollock,Uncommon,Elite,1,1.96
832,Zwollock,Uncommon,Perfekt,1,2.47
833,Kamehaps,Uncommon,Wild,0,0.32
833,Kamehaps,Uncommon,Trainiert,0,0.38
833,Kamehaps,Uncommon,Kampfbereit,0,0.45
833,Kamehaps,Uncommon,Elite,0,0.61
833,Kamehaps,Uncommon,Perfekt,0,0.77
833,Kamehaps,Uncommon,Wild,1,0.79
833,Kamehaps,Uncommon,Trainiert,1,0.96
833,Kamehaps,Uncommon,Kampfbereit,1,1.13
833,Kamehaps,Uncommon,Elite,1,1.52
833,Kamehaps,Uncommon,Perfekt,1,1.91
834,Kamalm,Uncommon,Wild,0,1.17
834,Kamalm,Uncommon,Trainiert,0,1.42
834,Kamalm,Uncommon,Kampfbereit,0,1.67
834,Kamalm,Uncommon,Elite,0,2.25
834,Kamalm,Uncommon,Perfekt,0,2.84
834,Kamalm,Uncommon,Wild,1,2.92
834,Kamalm,Uncommon,Trainiert,1,3.55
834,Kamalm,Uncommon,Kampfbereit,1,4.18
834,Kamalm,Uncommon,Elite,1,5.64
834,Kamalm,Uncommon,Perfekt,1,7.10
835,Voldi,Common,Wild,0,0.15
835,Voldi,Common,Trainiert,0,0.18
835,Voldi,Common,Kampfbereit,0,0.21
835,Voldi,Common,Elite,0,0.28
835,Voldi,Common,Perfekt,0,0.36
835,Voldi,Common,Wild,1,0.37
835,Voldi,Common,Trainiert,1,0.45
835,Voldi,Common,Kampfbereit,1,0.53
835,Voldi,Common,Elite,1,0.71
835,Voldi,Common,Perfekt,1,0.89
836,Bellektro,Uncommon,Wild,0,0.34
836,Bellektro,Uncommon,Trainiert,0,0.41
836,Bellektro,Uncommon,Kampfbereit,0,0.48
836,Bellektro,Uncommon,Elite,0,0.65
836,Bellektro,Uncommon,Perfekt,0,0.82
836,Bellektro,Uncommon,Wild,1,0.84
836,Bellektro,Uncommon,Trainiert,1,1.02
836,Bellektro,Uncommon,Kampfbereit,1,1.20
836,Bellektro,Uncommon,Elite,1,1.62
836,Bellektro,Uncommon,Perfekt,1,2.04
837,Klonkett,Uncommon,Wild,0,0.36
837,Klonkett,Uncommon,Trainiert,0,0.44
837,Klonkett,Uncommon,Kampfbereit,0,0.52
837,Klonkett,Uncommon,Elite,0,0.70
837,Klonkett,Uncommon,Perfekt,0,0.88
837,Klonkett,Uncommon,Wild,1,0.91
837,Klonkett,Uncommon,Trainiert,1,1.11
837,Klonkett,Uncommon,Kampfbereit,1,1.30
837,Klonkett,Uncommon,Elite,1,1.76
837,Klonkett,Uncommon,Perfekt,1,2.21
838,Wagong,Uncommon,Wild,0,0.70
838,Wagong,Uncommon,Trainiert,0,0.85
838,Wagong,Uncommon,Kampfbereit,0,1.00
838,Wagong,Uncommon,Elite,0,1.35
838,Wagong,Uncommon,Perfekt,0,1.70
838,Wagong,Uncommon,Wild,1,1.75
838,Wagong,Uncommon,Trainiert,1,2.13
838,Wagong,Uncommon,Kampfbereit,1,2.50
838,Wagong,Uncommon,Elite,1,3.38
838,Wagong,Uncommon,Perfekt,1,4.25
839,Montecarbo,Rare,Wild,0,2.38
839,Montecarbo,Rare,Trainiert,0,2.89
839,Montecarbo,Rare,Kampfbereit,0,3.40
839,Montecarbo,Rare,Elite,0,4.59
839,Montecarbo,Rare,Perfekt,0,5.78
839,Montecarbo,Rare,Wild,1,5.95
839,Montecarbo,Rare,Trainiert,1,7.23
839,Montecarbo,Rare,Kampfbereit,1,8.50
839,Montecarbo,Rare,Elite,1,11.50
839,Montecarbo,Rare,Perfekt,1,14.50
840,Knapfel,Uncommon,Wild,0,0.36
840,Knapfel,Uncommon,Trainiert,0,0.44
840,Knapfel,Uncommon,Kampfbereit,0,0.52
840,Knapfel,Uncommon,Elite,0,0.70
840,Knapfel,Uncommon,Perfekt,0,0.88
840,Knapfel,Uncommon,Wild,1,0.91
840,Knapfel,Uncommon,Trainiert,1,1.11
840,Knapfel,Uncommon,Kampfbereit,1,1.30
840,Knapfel,Uncommon,Elite,1,1.76
840,Knapfel,Uncommon,Perfekt,1,2.21
841,Drapfel,Uncommon,Wild,0,1.19
841,Drapfel,Uncommon,Trainiert,0,1.44
841,Drapfel,Uncommon,Kampfbereit,0,1.70
841,Drapfel,Uncommon,Elite,0,2.30
841,Drapfel,Uncommon,Perfekt,0,2.89
841,Drapfel,Uncommon,Wild,1,2.97
841,Drapfel,Uncommon,Trainiert,1,3.61
841,Drapfel,Uncommon,Kampfbereit,1,4.25
841,Drapfel,Uncommon,Elite,1,5.74
841,Drapfel,Uncommon,Perfekt,1,7.23
842,Schlapfel,Uncommon,Wild,0,1.03
842,Schlapfel,Uncommon,Trainiert,0,1.25
842,Schlapfel,Uncommon,Kampfbereit,0,1.47
842,Schlapfel,Uncommon,Elite,0,1.98
842,Schlapfel,Uncommon,Perfekt,0,2.50
842,Schlapfel,Uncommon,Wild,1,2.57
842,Schlapfel,Uncommon,Trainiert,1,3.12
842,Schlapfel,Uncommon,Kampfbereit,1,3.68
842,Schlapfel,Uncommon,Elite,1,4.96
842,Schlapfel,Uncommon,Perfekt,1,6.25
843,Salanga,Uncommon,Wild,0,0.34
843,Salanga,Uncommon,Trainiert,0,0.42
843,Salanga,Uncommon,Kampfbereit,0,0.49
843,Salanga,Uncommon,Elite,0,0.66
843,Salanga,Uncommon,Perfekt,0,0.83
843,Salanga,Uncommon,Wild,1,0.86
843,Salanga,Uncommon,Trainiert,1,1.04
843,Salanga,Uncommon,Kampfbereit,1,1.23
843,Salanga,Uncommon,Elite,1,1.65
843,Salanga,Uncommon,Perfekt,1,2.08
844,Sanaconda,Uncommon,Wild,0,1.04
844,Sanaconda,Uncommon,Trainiert,0,1.27
844,Sanaconda,Uncommon,Kampfbereit,0,1.49
844,Sanaconda,Uncommon,Elite,0,2.01
844,Sanaconda,Uncommon,Perfekt,0,2.53
844,Sanaconda,Uncommon,Wild,1,2.61
844,Sanaconda,Uncommon,Trainiert,1,3.17
844,Sanaconda,Uncommon,Kampfbereit,1,3.73
844,Sanaconda,Uncommon,Elite,1,5.03
844,Sanaconda,Uncommon,Perfekt,1,6.33
845,Urgl,Uncommon,Wild,0,0.45
845,Urgl,Uncommon,Trainiert,0,0.55
845,Urgl,Uncommon,Kampfbereit,0,0.65
845,Urgl,Uncommon,Elite,0,0.88
845,Urgl,Uncommon,Perfekt,0,1.11
845,Urgl,Uncommon,Wild,1,1.14
845,Urgl,Uncommon,Trainiert,1,1.38
845,Urgl,Uncommon,Kampfbereit,1,1.63
845,Urgl,Uncommon,Elite,1,2.19
845,Urgl,Uncommon,Perfekt,1,2.76
846,Pikuda,Uncommon,Wild,0,0.32
846,Pikuda,Uncommon,Trainiert,0,0.39
846,Pikuda,Uncommon,Kampfbereit,0,0.46
846,Pikuda,Uncommon,Elite,0,0.62
846,Pikuda,Uncommon,Perfekt,0,0.78
846,Pikuda,Uncommon,Wild,1,0.81
846,Pikuda,Uncommon,Trainiert,1,0.98
846,Pikuda,Uncommon,Kampfbereit,1,1.15
846,Pikuda,Uncommon,Elite,1,1.55
846,Pikuda,Uncommon,Perfekt,1,1.96
847,Barrakiefa,Uncommon,Wild,0,1.04
847,Barrakiefa,Uncommon,Trainiert,0,1.26
847,Barrakiefa,Uncommon,Kampfbereit,0,1.48
847,Barrakiefa,Uncommon,Elite,0,2.00
847,Barrakiefa,Uncommon,Perfekt,0,2.52
847,Barrakiefa,Uncommon,Wild,1,2.59
847,Barrakiefa,Uncommon,Trainiert,1,3.15
847,Barrakiefa,Uncommon,Kampfbereit,1,3.70
847,Barrakiefa,Uncommon,Elite,1,5.00
847,Barrakiefa,Uncommon,Perfekt,1,6.29
848,Toxel,Common,Wild,0,0.20
848,Toxel,Common,Trainiert,0,0.24
848,Toxel,Common,Kampfbereit,0,0.28
848,Toxel,Common,Elite,0,0.38
848,Toxel,Common,Perfekt,0,0.48
848,Toxel,Common,Wild,1,0.49
848,Toxel,Common,Trainiert,1,0.60
848,Toxel,Common,Kampfbereit,1,0.70
848,Toxel,Common,Elite,1,0.95
848,Toxel,Common,Perfekt,1,1.19
849,Riffex,Uncommon,Wild,0,0.92
849,Riffex,Uncommon,Trainiert,0,1.12
849,Riffex,Uncommon,Kampfbereit,0,1.32
849,Riffex,Uncommon,Elite,0,1.78
849,Riffex,Uncommon,Perfekt,0,2.24
849,Riffex,Uncommon,Wild,1,2.31
849,Riffex,Uncommon,Trainiert,1,2.81
849,Riffex,Uncommon,Kampfbereit,1,3.30
849,Riffex,Uncommon,Elite,1,4.46
849,Riffex,Uncommon,Perfekt,1,5.61
850,Thermopod,Uncommon,Wild,0,0.36
850,Thermopod,Uncommon,Trainiert,0,0.43
850,Thermopod,Uncommon,Kampfbereit,0,0.51
850,Thermopod,Uncommon,Elite,0,0.69
850,Thermopod,Uncommon,Perfekt,0,0.87
850,Thermopod,Uncommon,Wild,1,0.89
850,Thermopod,Uncommon,Trainiert,1,1.08
850,Thermopod,Uncommon,Kampfbereit,1,1.27
850,Thermopod,Uncommon,Elite,1,1.72
850,Thermopod,Uncommon,Perfekt,1,2.17
851,Infernopod,Uncommon,Wild,0,1.08
851,Infernopod,Uncommon,Trainiert,0,1.31
851,Infernopod,Uncommon,Kampfbereit,0,1.54
851,Infernopod,Uncommon,Elite,0,2.08
851,Infernopod,Uncommon,Perfekt,0,2.62
851,Infernopod,Uncommon,Wild,1,2.69
851,Infernopod,Uncommon,Trainiert,1,3.27
851,Infernopod,Uncommon,Kampfbereit,1,3.85
851,Infernopod,Uncommon,Elite,1,5.20
851,Infernopod,Uncommon,Perfekt,1,6.55
852,Klopptopus,Common,Wild,0,0.16
852,Klopptopus,Common,Trainiert,0,0.20
852,Klopptopus,Common,Kampfbereit,0,0.23
852,Klopptopus,Common,Elite,0,0.31
852,Klopptopus,Common,Perfekt,0,0.39
852,Klopptopus,Common,Wild,1,0.40
852,Klopptopus,Common,Trainiert,1,0.49
852,Klopptopus,Common,Kampfbereit,1,0.58
852,Klopptopus,Common,Elite,1,0.78
852,Klopptopus,Common,Perfekt,1,0.98
853,Kaocto,Uncommon,Wild,0,0.41
853,Kaocto,Uncommon,Trainiert,0,0.49
853,Kaocto,Uncommon,Kampfbereit,0,0.58
853,Kaocto,Uncommon,Elite,0,0.78
853,Kaocto,Uncommon,Perfekt,0,0.99
853,Kaocto,Uncommon,Wild,1,1.01
853,Kaocto,Uncommon,Trainiert,1,1.23
853,Kaocto,Uncommon,Kampfbereit,1,1.45
853,Kaocto,Uncommon,Elite,1,1.96
853,Kaocto,Uncommon,Perfekt,1,2.47
854,Fatalitee,Uncommon,Wild,0,0.31
854,Fatalitee,Uncommon,Trainiert,0,0.37
854,Fatalitee,Uncommon,Kampfbereit,0,0.44
854,Fatalitee,Uncommon,Elite,0,0.59
854,Fatalitee,Uncommon,Perfekt,0,0.75
854,Fatalitee,Uncommon,Wild,1,0.77
854,Fatalitee,Uncommon,Trainiert,1,0.94
854,Fatalitee,Uncommon,Kampfbereit,1,1.10
854,Fatalitee,Uncommon,Elite,1,1.49
854,Fatalitee,Uncommon,Perfekt,1,1.87
855,Mortipot,Uncommon,Wild,0,1.16
855,Mortipot,Uncommon,Trainiert,0,1.41
855,Mortipot,Uncommon,Kampfbereit,0,1.66
855,Mortipot,Uncommon,Elite,0,2.24
855,Mortipot,Uncommon,Perfekt,0,2.82
855,Mortipot,Uncommon,Wild,1,2.91
855,Mortipot,Uncommon,Trainiert,1,3.53
855,Mortipot,Uncommon,Kampfbereit,1,4.15
855,Mortipot,Uncommon,Elite,1,5.60
855,Mortipot,Uncommon,Perfekt,1,7.05
856,Brimova,Uncommon,Wild,0,0.30
856,Brimova,Uncommon,Trainiert,0,0.37
856,Brimova,Uncommon,Kampfbereit,0,0.43
856,Brimova,Uncommon,Elite,0,0.58
856,Brimova,Uncommon,Perfekt,0,0.73
856,Brimova,Uncommon,Wild,1,0.75
856,Brimova,Uncommon,Trainiert,1,0.91
856,Brimova,Uncommon,Kampfbereit,1,1.08
856,Brimova,Uncommon,Elite,1,1.45
856,Brimova,Uncommon,Perfekt,1,1.83
857,Brimano,Uncommon,Wild,0,0.73
857,Brimano,Uncommon,Trainiert,0,0.88
857,Brimano,Uncommon,Kampfbereit,0,1.04
857,Brimano,Uncommon,Elite,0,1.40
857,Brimano,Uncommon,Perfekt,0,1.77
857,Brimano,Uncommon,Wild,1,1.82
857,Brimano,Uncommon,Trainiert,1,2.21
857,Brimano,Uncommon,Kampfbereit,1,2.60
857,Brimano,Uncommon,Elite,1,3.51
857,Brimano,Uncommon,Perfekt,1,4.42
858,Silembrim,Rare,Wild,0,2.32
858,Silembrim,Rare,Trainiert,0,2.81
858,Silembrim,Rare,Kampfbereit,0,3.31
858,Silembrim,Rare,Elite,0,4.47
858,Silembrim,Rare,Perfekt,0,5.63
858,Silembrim,Rare,Wild,1,5.79
858,Silembrim,Rare,Trainiert,1,7.03
858,Silembrim,Rare,Kampfbereit,1,8.28
858,Silembrim,Rare,Elite,1,11.25
858,Silembrim,Rare,Perfekt,1,14.00
859,Bähmon,Uncommon,Wild,0,0.32
859,Bähmon,Uncommon,Trainiert,0,0.38
859,Bähmon,Uncommon,Kampfbereit,0,0.45
859,Bähmon,Uncommon,Elite,0,0.61
859,Bähmon,Uncommon,Perfekt,0,0.77
859,Bähmon,Uncommon,Wild,1,0.79
859,Bähmon,Uncommon,Trainiert,1,0.96
859,Bähmon,Uncommon,Kampfbereit,1,1.13
859,Bähmon,Uncommon,Elite,1,1.52
859,Bähmon,Uncommon,Perfekt,1,1.91
860,Pelzebub,Uncommon,Wild,0,0.66
860,Pelzebub,Uncommon,Trainiert,0,0.80
860,Pelzebub,Uncommon,Kampfbereit,0,0.94
860,Pelzebub,Uncommon,Elite,0,1.27
860,Pelzebub,Uncommon,Perfekt,0,1.60
860,Pelzebub,Uncommon,Wild,1,1.64
860,Pelzebub,Uncommon,Trainiert,1,2.00
860,Pelzebub,Uncommon,Kampfbereit,1,2.35
860,Pelzebub,Uncommon,Elite,1,3.17
860,Pelzebub,Uncommon,Perfekt,1,3.99
861,Olangaar,Rare,Wild,0,2.37
861,Olangaar,Rare,Trainiert,0,2.88
861,Olangaar,Rare,Kampfbereit,0,3.39
861,Olangaar,Rare,Elite,0,4.58
861,Olangaar,Rare,Perfekt,0,5.76
861,Olangaar,Rare,Wild,1,5.93
861,Olangaar,Rare,Trainiert,1,7.20
861,Olangaar,Rare,Kampfbereit,1,8.48
861,Olangaar,Rare,Elite,1,11.50
